CPU: ID 0x306a9, Processor Type 0x0, Family 0x6, Model 0x3a, Stepping 0x9
Northbridge: 8086:0150 (3rd generation (Ivy Bridge family) Core Processor (Desktop))
Southbridge: 8086:1e4a (H77)
IGD: 8086:0152 (Intel(R) HD 2500 Graphics)

============= GPIOS =============

GPIOBASE = 0x0500 (IO)

gpiobase+0x0000: 0xb96befe3 (GPIO_USE_SEL)
gpiobase+0x0000: 0xb96ba1ff (GPIO_USE_SEL) DEFAULT
gpiobase+0x0000: 0x00004e1c (GPIO_USE_SEL) DIFF
gpiobase+0x0004: 0x06fe4ee3 (GP_IO_SEL)
gpiobase+0x0004: 0xeeff6eff (GP_IO_SEL) DEFAULT
gpiobase+0x0004: 0xe801201c (GP_IO_SEL) DIFF
gpiobase+0x0008: 0x00000000 (RESERVED)
gpiobase+0x000c: 0x60da5ebf (GP_LVL)
gpiobase+0x000c: 0x02fe0100 (GP_LVL) DEFAULT
gpiobase+0x000c: 0x62245fbf (GP_LVL) DIFF
gpiobase+0x0010: 0x00000000 (RESERVED)
gpiobase+0x0014: 0x00000000 (RESERVED)
gpiobase+0x0018: 0x00040000 (GPO_BLINK)
gpiobase+0x001c: 0x00000000 (GP_SER_BLINK)
gpiobase+0x0020: 0x00080000 (GP_SB_CMDSTS)
gpiobase+0x0024: 0x00000000 (GP_SB_DATA)
gpiobase+0x0028: 0x0000     (GPI_NMI_EN)
gpiobase+0x002a: 0x0000     (GPI_NMI_STS)
gpiobase+0x002c: 0x00000000 (GPI_INV)
gpiobase+0x0030: 0x020374fb (GPIO_USE_SEL2)
gpiobase+0x0030: 0x020300ff (GPIO_USE_SEL2) DEFAULT
gpiobase+0x0030: 0x00007404 (GPIO_USE_SEL2) DIFF
gpiobase+0x0034: 0x1f578ff0 (GP_IO_SEL2)
gpiobase+0x0034: 0x1f57fff4 (GP_IO_SEL2) DEFAULT
gpiobase+0x0034: 0x00007004 (GP_IO_SEL2) DIFF
gpiobase+0x0038: 0xfcfc6f07 (GP_LVL2)
gpiobase+0x0038: 0xa4aa0007 (GP_LVL2) DEFAULT
gpiobase+0x0038: 0x58566f00 (GP_LVL2) DIFF
gpiobase+0x003c: 0x00000000 (RESERVED)
gpiobase+0x0040: 0x000001b0 (GPIO_USE_SEL3)
gpiobase+0x0040: 0x00000130 (GPIO_USE_SEL3) DEFAULT
gpiobase+0x0040: 0x00000080 (GPIO_USE_SEL3) DIFF
gpiobase+0x0044: 0x00000ff0 (GP_IO_SEL3)
gpiobase+0x0048: 0x00000dff (GP_LVL3)
gpiobase+0x0048: 0x000000c0 (GP_LVL3) DEFAULT
gpiobase+0x0048: 0x00000d3f (GP_LVL3) DIFF
gpiobase+0x004c: 0x00000000 (RESERVED)
gpiobase+0x0050: 0x00000000 (RESERVED)
gpiobase+0x0054: 0x00000000 (RESERVED)
gpiobase+0x0058: 0x00000000 (RESERVED)
gpiobase+0x005c: 0x00000000 (RESERVED)
gpiobase+0x0060: 0x00000000 (GP_RST_SEL1)
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1) DEFAULT
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1) DIFF
gpiobase+0x0064: 0x00000000 (GP_RST_SEL2)
gpiobase+0x0068: 0x00000000 (GP_RST_SEL3)
gpiobase+0x006c: 0x00000000 (RESERVED)
gpiobase+0x0070: 0x00000000 (RESERVED)
gpiobase+0x0074: 0x00000000 (RESERVED)
gpiobase+0x0078: 0x00000000 (RESERVED)
gpiobase+0x007c: 0x00000000 (RESERVED)



============= RCBA ==============

RCBA = 0xfed1c000 (MEM)

0x0050: 0x812a0654
0x0faad0: 0xa143003f
0x0faad4: 0xa143003f
0x0faad8: 0xa143003f
0x0faadc: 0xa143003f
0x0faae0: 0xa143003f
0x0faae4: 0xa143003f
0x0faae8: 0xa143003f
0x0faaec: 0xa143003f
0x0faaf0: 0xa143003f
0x0faaf4: 0xa143003f
0x0faaf8: 0xa143003f
0x0faafc: 0xa143003f
0x0fab00: 0xa143003f
0x0fab04: 0xa143003f
0x0fab08: 0x00000000
0x0fab10: 0x00101010
0x0faf00: 0x00000000
0x0faf0c: 0xa143003f
0x0faf10: 0xa143003f
0x0faf14: 0xa143003f
0x0faf18: 0xa143003f
0x0faf1c: 0xa143003f
0x0faf20: 0xa143003f
0x0faf24: 0xa143003f
0x0faf28: 0xa143003f
0x0faf2c: 0xa143003f
0x0faf30: 0xa143003f
0x0faf34: 0xa143003f
0x0faf38: 0xa143003f
0x0faf3c: 0xa143003f
0x0faf40: 0xa143003f
0x0faf44: 0xa143003f
0x0faf48: 0xa143003f
0x0faf4c: 0xa143003f
0x0faf50: 0xa143003f
0x0faf54: 0xa143003f
0x0faf58: 0xa143003f
0x0faf5c: 0xa143003f
0x0faf60: 0xa143003f
0x0faf64: 0xa143003f
0x0faf68: 0xa143003f
0x0faf6c: 0xa143003f
0x0faf70: 0xa143003f
0x0faf74: 0xa143003f
0x0faf78: 0xa143003f
0x0faf7c: 0xa143003f
0x0faf80: 0xa143003f
0x0faf84: 0xa143003f
0x0faf88: 0xa143003f
0x0faf8c: 0xa143003f
0x0faf90: 0xa143003f
0x0faf94: 0xa143003f
0x0faf98: 0xa143003f
0x0faf9c: 0xa143003f
0x0fafa0: 0xa143003f
0x0fafa4: 0xa143003f
0x0fafa8: 0xa143003f
0x0fafac: 0xa143003f
0x0fafb0: 0xa143003f
0x0fafb4: 0xa143003f
0x0fafb8: 0xa143003f
0x0fafbc: 0xa143003f
0x0fafc0: 0xa143003f
0x0fafc4: 0xa143003f
0x0fafc8: 0xa143003f
0x0fafcc: 0xa143003f
0x0fafd0: 0xa143003f
0x0fafd4: 0xa143003f
0x0fafd8: 0xa143003f
0x0fafdc: 0xa143003f
0x0fafe0: 0xa143003f
0x0fafe4: 0xa143003f
0x0fafe8: 0xa143003f
0x0fafec: 0xa143003f
0x0faff0: 0xa143003f
0x0faff4: 0xa143003f
0x0faff8: 0xa143003f
0x0faffc: 0xa143003f
0x0fb000: 0xa143003f
0x0fb004: 0xa143003f
0x0fb008: 0xa143003f
0x0fb00c: 0xa143003f
0x0fb010: 0xa143003f
0x0fb014: 0xa143003f
0x0fb018: 0xa143003f
0x0fb01c: 0xa143003f
0x0fb020: 0xa143003f
0x0fb024: 0xa143003f
0x0fb028: 0xa143003f
0x0fb02c: 0xa143003f
0x0fb030: 0xa143003f
0x0fb034: 0xa143003f
0x0fb038: 0xa143003f
0x0fb03c: 0xa143003f
0x0fb040: 0xa143003f
0x0fb044: 0xa143003f
0x0fb048: 0xa143003f
0x0fb04c: 0xa143003f
0x0fb050: 0xa143003f
0x0fb054: 0xa143003f
0x0fb058: 0xa143003f
0x0fb05c: 0xa143003f
0x0fb060: 0xa143003f
0x0fb064: 0xa143003f
0x0fb068: 0xa143003f
0x0fb06c: 0xa143003f
0x0fb070: 0xa143003f
0x0fb074: 0xa143003f
0x0fb078: 0xa143003f
0x0fb07c: 0xa143003f
0x0fb080: 0xa143003f
0x0fb084: 0xa143003f
0x0fb088: 0xa143003f
0x0fb08c: 0xa143003f
0x0fb090: 0xa143003f
0x0fb094: 0xa143003f
0x0fb098: 0xa143003f
0x0fb09c: 0xa143003f
0x0fb0a0: 0xa143003f
0x0fb0a4: 0xa143003f
0x0fb0a8: 0xa143003f
0x0fb0ac: 0xa143003f
0x0fb0b0: 0xa143003f
0x0fb0b4: 0xa143003f
0x0fb0b8: 0xa143003f
0x0fb0bc: 0xa143003f
0x0fb0c0: 0xa143003f
0x0fb0c4: 0xa143003f
0x0fb0c8: 0xa143003f
0x0fb0cc: 0xa143003f
0x0fb0d0: 0xa143003f
0x0fb0d4: 0xa143003f
0x0fb0d8: 0xa143003f
0x0fb0dc: 0xa143003f
0x0fb0e0: 0xa143003f
0x0fb0e4: 0xa143003f
0x0fb0e8: 0xa143003f
0x0fb0ec: 0xa143003f
0x0fb0f0: 0xa143003f
0x0fb0f4: 0xa143003f
0x0fb0f8: 0xa143003f
0x0fb0fc: 0xa143003f
0x0fb100: 0xa143003f
0x0fb104: 0xa143003f
0x0fb108: 0xa143003f
0x0fb10c: 0xa143003f
0x0fb110: 0xa143003f
0x0fb114: 0xa143003f
0x0fb118: 0xa143003f
0x0fb11c: 0xa143003f
0x0fb120: 0xa143003f
0x0fb124: 0xa143003f
0x0fb128: 0xa143003f
0x0fb12c: 0xa143003f
0x0fb130: 0xa143003f
0x0fb134: 0xa143003f
0x0fb138: 0xa143003f
0x0fb13c: 0xa143003f
0x0fb140: 0xa143003f
0x0fb144: 0xa143003f
0x0fb148: 0xa143003f
0x0fb14c: 0xa143003f
0x0fb150: 0xa143003f
0x0fb154: 0xa143003f
0x0fb158: 0xa143003f
0x0fb15c: 0xa143003f
0x0fb160: 0xa143003f
0x0fb164: 0xa143003f
0x0fb168: 0xa143003f
0x0fb16c: 0xa143003f
0x0fb170: 0xa143003f
0x0fb174: 0xa143003f
0x0fb178: 0xa143003f
0x0fb17c: 0xa143003f
0x0fb180: 0xa143003f
0x0fb184: 0xa143003f
0x0fb188: 0xa143003f
0x0fb18c: 0xa143003f
0x0fb190: 0xa143003f
0x0fb194: 0xa143003f
0x0fb198: 0xa143003f
0x0fb19c: 0xa143003f
0x0fb1a0: 0xa143003f
0x0fb1a4: 0xa143003f
0x0fb1a8: 0xa143003f
0x0fb1ac: 0xa143003f
0x0fb1b0: 0xa143003f
0x0fb1b4: 0xa143003f
0x0fb1b8: 0xa143003f
0x0fb1bc: 0xa143003f
0x0fb1c0: 0xa143003f
0x0fb1c4: 0xa143003f
0x0fb1c8: 0xa143003f
0x0fb1cc: 0xa143003f
0x0fb1d0: 0xa143003f
0x0fb1d4: 0xa143003f
0x0fb1d8: 0xa143003f
0x0fb1dc: 0xa143003f
0x0fb1e0: 0xa143003f
0x0fb1e4: 0xa143003f
0x0fb1e8: 0xa143003f
0x0fb1ec: 0xa143003f
0x0fb1f0: 0xa143003f
0x0fb1f4: 0xa143003f
0x0fb1f8: 0xa143003f
0x0fb1fc: 0xa143003f
0x0fb200: 0xa143003f
0x0fb204: 0xa143003f
0x0fb208: 0xa143003f
0x0fb20c: 0xa143003f
0x0fb210: 0xa143003f
0x0fb214: 0xa143003f
0x0fb218: 0xa143003f
0x0fb21c: 0xa143003f
0x0fb220: 0xa143003f
0x0fb224: 0xa143003f
0x0fb228: 0xa143003f
0x0fb22c: 0xa143003f
0x0fb230: 0xa143003f
0x0fb234: 0xa143003f
0x0fb238: 0xa143003f
0x0fb23c: 0xa143003f
0x0fb240: 0xa143003f
0x0fb244: 0xa143003f
0x0fb248: 0xa143003f
0x0fb24c: 0xa143003f
0x0fb250: 0xa143003f
0x0fb254: 0xa143003f
0x0fb258: 0xa143003f
0x0fb25c: 0xa143003f
0x0fb260: 0xa143003f
0x0fb264: 0xa143003f
0x0fb268: 0xa143003f
0x0fb26c: 0xa143003f
0x0fb270: 0xa143003f
0x0fb274: 0xa143003f
0x0fb278: 0xa143003f
0x0fb27c: 0xa143003f
0x0fb280: 0xa143003f
0x0fb284: 0xa143003f
0x0fb288: 0xa143003f
0x0fb28c: 0xa143003f
0x0fb290: 0xa143003f
0x0fb294: 0xa143003f
0x0fb298: 0xa143003f
0x0fb29c: 0xa143003f
0x0fb2a0: 0xa143003f
0x0fb2a4: 0xa143003f
0x0fb2a8: 0xa143003f
0x0fb2ac: 0xa143003f
0x0fb2b0: 0xa143003f
0x0fb2b4: 0xa143003f
0x0fb2b8: 0xa143003f
0x0fb2bc: 0xa143003f
0x0fb2c0: 0xa143003f
0x0fb2c4: 0xa143003f
0x0fb2c8: 0xa143003f
0x0fb2cc: 0xa143003f
0x0fb2d0: 0xa143003f
0x0fb2d4: 0xa143003f
0x0fb2d8: 0xa143003f
0x0fb2dc: 0xa143003f
0x0fb2e0: 0xa143003f
0x0fb2e4: 0xa143003f
0x0fb2e8: 0xa143003f
0x0fb2ec: 0xa143003f
0x0fb2f0: 0xa143003f
0x0fb2f4: 0xa143003f
0x0fb2f8: 0xa143003f
0x0fb2fc: 0xa143003f
0x0fb300: 0xa143003f
0x0fb304: 0xa143003f
0x0fb308: 0xa143003f
0x0fb30c: 0xa143003f
0x0fb310: 0xa143003f
0x0fb314: 0xa143003f
0x0fb318: 0xa143003f
0x0fb31c: 0xa143003f
0x0fb320: 0xa143003f
0x0fb324: 0xa143003f
0x0fb328: 0xa143003f
0x0fb32c: 0xa143003f
0x0fb330: 0xa143003f
0x0fb334: 0xa143003f
0x0fb338: 0xa143003f
0x0fb33c: 0xa143003f
0x0fb340: 0xa143003f
0x0fb344: 0xa143003f
0x0fb348: 0xa143003f
0x0fb34c: 0xa143003f
0x0fb350: 0xa143003f
0x0fb354: 0xa143003f
0x0fb358: 0xa143003f
0x0fb35c: 0xa143003f
0x0fb360: 0xa143003f
0x0fb364: 0xa143003f
0x0fb368: 0xa143003f
0x0fb36c: 0xa143003f
0x0fb370: 0xa143003f
0x0fb374: 0xa143003f
0x0fb378: 0xa143003f
0x0fb37c: 0xa143003f
0x0fb380: 0xa143003f
0x0fb384: 0xa143003f
0x0fb388: 0xa143003f
0x0fb38c: 0xa143003f
0x0fb390: 0xa143003f
0x0fb394: 0xa143003f
0x0fb398: 0xa143003f
0x0fb39c: 0xa143003f
0x0fb3a0: 0xa143003f
0x0fb3a4: 0xa143003f
0x0fb3a8: 0xa143003f
0x0fb3ac: 0xa143003f
0x0fb3b0: 0xa143003f
0x0fb3b4: 0xa143003f
0x0fb3b8: 0xa143003f
0x0fb3bc: 0xa143003f
0x0fb3c0: 0xa143003f
0x0fb3c4: 0xa143003f
0x0fb3c8: 0xa143003f
0x0fb3cc: 0xa143003f
0x0fb3d0: 0xa143003f
0x0fb3d4: 0xa143003f
0x0fb3d8: 0xa143003f
0x0fb3dc: 0xa143003f
0x0fb3e0: 0xa143003f
0x0fb3e4: 0xa143003f
0x0fb3e8: 0xa143003f
0x0fb3ec: 0xa143003f
0x0fb3f0: 0xa143003f
0x0fb3f4: 0xa143003f
0x0fb3f8: 0xa143003f
0x0fb3fc: 0xa143003f
0x0fb400: 0xa143003f
0x0fb404: 0xa143003f
0x0fb408: 0xa143003f
0x0fb40c: 0xa143003f
0x0fb410: 0xa143003f
0x0fb414: 0xa143003f
0x0fb418: 0xa143003f
0x0fb41c: 0xa143003f
0x0fb420: 0xa143003f
0x0fb424: 0xa143003f
0x0fb428: 0xa143003f
0x0fb42c: 0xa143003f
0x0fb430: 0xa143003f
0x0fb434: 0xa143003f
0x0fb438: 0xa143003f
0x0fb43c: 0xa143003f
0x0fb440: 0xa143003f
0x0fb444: 0xa143003f
0x0fb448: 0xa143003f
0x0fb44c: 0xa143003f
0x0fb450: 0xa143003f
0x0fb454: 0xa143003f
0x0fb458: 0xa143003f
0x0fb45c: 0xa143003f
0x0fb460: 0xa143003f
0x0fb464: 0xa143003f
0x0fb468: 0xa143003f
0x0fb46c: 0xa143003f
0x0fb470: 0xa143003f
0x0fb474: 0xa143003f
0x0fb478: 0xa143003f
0x0fb47c: 0xa143003f
0x0fb480: 0xa143003f
0x0fb484: 0xa143003f
0x0fb488: 0xa143003f
0x0fb48c: 0x00000000
0x0fb494: 0x00101010
0x0fb894: 0x00000000
0x0fb8a0: 0xa143003f
0x0fb8a4: 0xa143003f
0x0fb8a8: 0xa143003f
0x0fb8ac: 0xa143003f
0x0fb8b0: 0xa143003f
0x0fb8b4: 0xa143003f
0x0fb8b8: 0xa143003f
0x0fb8bc: 0xa143003f
0x0fb8c0: 0xa143003f
0x0fb8c4: 0xa143003f
0x0fb8c8: 0xa143003f
0x0fb8cc: 0xa143003f
0x0fb8d0: 0xa143003f
0x0fb8d4: 0xa143003f
0x0fb8d8: 0xa143003f
0x0fb8dc: 0xa143003f
0x0fb8e0: 0xa143003f
0x0fb8e4: 0xa143003f
0x0fb8e8: 0xa143003f
0x0fb8ec: 0xa143003f
0x0fb8f0: 0xa143003f
0x0fb8f4: 0xa143003f
0x0fb8f8: 0xa143003f
0x0fb8fc: 0xa143003f
0x0fb900: 0xa143003f
0x0fb904: 0xa143003f
0x0fb908: 0xa143003f
0x0fb90c: 0xa143003f
0x0fb910: 0xa143003f
0x0fb914: 0xa143003f
0x0fb918: 0xa143003f
0x0fb91c: 0xa143003f
0x0fb920: 0xa143003f
0x0fb924: 0xa143003f
0x0fb928: 0xa143003f
0x0fb92c: 0xa143003f
0x0fb930: 0xa143003f
0x0fb934: 0xa143003f
0x0fb938: 0xa143003f
0x0fb93c: 0xa143003f
0x0fb940: 0xa143003f
0x0fb944: 0xa143003f
0x0fb948: 0xa143003f
0x0fb94c: 0xa143003f
0x0fb950: 0xa143003f
0x0fb954: 0xa143003f
0x0fb958: 0xa143003f
0x0fb95c: 0xa143003f
0x0fb960: 0xa143003f
0x0fb964: 0xa143003f
0x0fb968: 0xa143003f
0x0fb96c: 0xa143003f
0x0fb970: 0xa143003f
0x0fb974: 0xa143003f
0x0fb978: 0xa143003f
0x0fb97c: 0xa143003f
0x0fb980: 0xa143003f
0x0fb984: 0xa143003f
0x0fb988: 0xa143003f
0x0fb98c: 0xa143003f
0x0fb990: 0xa143003f
0x0fb994: 0xa143003f
0x0fb998: 0xa143003f
0x0fb99c: 0xa143003f
0x0fb9a0: 0xa143003f
0x0fb9a4: 0xa143003f
0x0fb9a8: 0xa143003f
0x0fb9ac: 0xa143003f
0x0fb9b0: 0xa143003f
0x0fb9b4: 0xa143003f
0x0fb9b8: 0xa143003f
0x0fb9bc: 0xa143003f
0x0fb9c0: 0xa143003f
0x0fb9c4: 0xa143003f
0x0fb9c8: 0xa143003f
0x0fb9cc: 0xa143003f
0x0fb9d0: 0xa143003f
0x0fb9d4: 0xa143003f
0x0fb9d8: 0xa143003f
0x0fb9dc: 0xa143003f
0x0fb9e0: 0xa143003f
0x0fb9e4: 0xa143003f
0x0fb9e8: 0xa143003f
0x0fb9ec: 0xa143003f
0x0fb9f0: 0xa143003f
0x0fb9f4: 0xa143003f
0x0fb9f8: 0xa143003f
0x0fb9fc: 0xa143003f
0x0fba00: 0xa143003f
0x0fba04: 0xa143003f
0x0fba08: 0xa143003f
0x0fba0c: 0xa143003f
0x0fba10: 0xa143003f
0x0fba14: 0xa143003f
0x0fba18: 0xa143003f
0x0fba1c: 0xa143003f
0x0fba20: 0xa143003f
0x0fba24: 0xa143003f
0x0fba28: 0xa143003f
0x0fba2c: 0xa143003f
0x0fba30: 0xa143003f
0x0fba34: 0xa143003f
0x0fba38: 0xa143003f
0x0fba3c: 0xa143003f
0x0fba40: 0xa143003f
0x0fba44: 0xa143003f
0x0fba48: 0xa143003f
0x0fba4c: 0xa143003f
0x0fba50: 0xa143003f
0x0fba54: 0xa143003f
0x0fba58: 0xa143003f
0x0fba5c: 0xa143003f
0x0fba60: 0xa143003f
0x0fba64: 0xa143003f
0x0fba68: 0xa143003f
0x0fba6c: 0xa143003f
0x0fba70: 0xa143003f
0x0fba74: 0xa143003f
0x0fba78: 0xa143003f
0x0fba7c: 0xa143003f
0x0fba80: 0xa143003f
0x0fba84: 0xa143003f
0x0fba88: 0xa143003f
0x0fba8c: 0xa143003f
0x0fba90: 0xa143003f
0x0fba94: 0xa143003f
0x0fba98: 0xa143003f
0x0fba9c: 0xa143003f
0x0fbaa0: 0xa143003f
0x0fbaa4: 0xa143003f
0x0fbaa8: 0xa143003f
0x0fbaac: 0xa143003f
0x0fbab0: 0xa143003f
0x0fbab4: 0xa143003f
0x0fbab8: 0xa143003f
0x0fbabc: 0xa143003f
0x0fbac0: 0xa143003f
0x0fbac4: 0xa143003f
0x0fbac8: 0xa143003f
0x0fbacc: 0xa143003f
0x0fbad0: 0xa143003f
0x0fbad4: 0xa143003f
0x0fbad8: 0xa143003f
0x0fbadc: 0xa143003f
0x0fbae0: 0xa143003f
0x0fbae4: 0xa143003f
0x0fbae8: 0xa143003f
0x0fbaec: 0xa143003f
0x0fbaf0: 0xa143003f
0x0fbaf4: 0xa143003f
0x0fbaf8: 0xa143003f
0x0fbafc: 0xa143003f
0x0fbb00: 0xa143003f
0x0fbb04: 0xa143003f
0x0fbb08: 0xa143003f
0x0fbb0c: 0xa143003f
0x0fbb10: 0xa143003f
0x0fbb14: 0xa143003f
0x0fbb18: 0xa143003f
0x0fbb1c: 0xa143003f
0x0fbb20: 0xa143003f
0x0fbb24: 0xa143003f
0x0fbb28: 0xa143003f
0x0fbb2c: 0xa143003f
0x0fbb30: 0xa143003f
0x0fbb34: 0xa143003f
0x0fbb38: 0xa143003f
0x0fbb3c: 0xa143003f
0x0fbb40: 0xa143003f
0x0fbb44: 0xa143003f
0x0fbb48: 0xa143003f
0x0fbb4c: 0xa143003f
0x0fbb50: 0xa143003f
0x0fbb54: 0xa143003f
0x0fbb58: 0xa143003f
0x0fbb5c: 0xa143003f
0x0fbb60: 0xa143003f
0x0fbb64: 0xa143003f
0x0fbb68: 0xa143003f
0x0fbb6c: 0xa143003f
0x0fbb70: 0xa143003f
0x0fbb74: 0xa143003f
0x0fbb78: 0xa143003f
0x0fbb7c: 0xa143003f
0x0fbb80: 0xa143003f
0x0fbb84: 0xa143003f
0x0fbb88: 0xa143003f
0x0fbb8c: 0xa143003f
0x0fbb90: 0xa143003f
0x0fbb94: 0xa143003f
0x0fbb98: 0xa143003f
0x0fbb9c: 0xa143003f
0x0fbba0: 0xa143003f
0x0fbba4: 0xa143003f
0x0fbba8: 0xa143003f
0x0fbbac: 0xa143003f
0x0fbbb0: 0xa143003f
0x0fbbb4: 0xa143003f
0x0fbbb8: 0xa143003f
0x0fbbbc: 0xa143003f
0x0fbbc0: 0xa143003f
0x0fbbc4: 0xa143003f
0x0fbbc8: 0xa143003f
0x0fbbcc: 0xa143003f
0x0fbbd0: 0xa143003f
0x0fbbd4: 0xa143003f
0x0fbbd8: 0xa143003f
0x0fbbdc: 0xa143003f
0x0fbbe0: 0xa143003f
0x0fbbe4: 0xa143003f
0x0fbbe8: 0xa143003f
0x0fbbec: 0xa143003f
0x0fbbf0: 0xa143003f
0x0fbbf4: 0xa143003f
0x0fbbf8: 0xa143003f
0x0fbbfc: 0xa143003f
0x0fbc00: 0xa143003f
0x0fbc04: 0xa143003f
0x0fbc08: 0xa143003f
0x0fbc0c: 0xa143003f
0x0fbc10: 0xa143003f
0x0fbc14: 0xa143003f
0x0fbc18: 0xa143003f
0x0fbc1c: 0xa143003f
0x0fbc20: 0xa143003f
0x0fbc24: 0xa143003f
0x0fbc28: 0xa143003f
0x0fbc2c: 0xa143003f
0x0fbc30: 0xa143003f
0x0fbc34: 0xa143003f
0x0fbc38: 0xa143003f
0x0fbc3c: 0xa143003f
0x0fbc40: 0xa143003f
0x0fbc44: 0xa143003f
0x0fbc48: 0xa143003f
0x0fbc4c: 0xa143003f
0x0fbc50: 0xa143003f
0x0fbc54: 0xa143003f
0x0fbc58: 0xa143003f
0x0fbc5c: 0xa143003f
0x0fbc60: 0xa143003f
0x0fbc64: 0xa143003f
0x0fbc68: 0xa143003f
0x0fbc6c: 0xa143003f
0x0fbc70: 0xa143003f
0x0fbc74: 0xa143003f
0x0fbc78: 0xa143003f
0x0fbc7c: 0xa143003f
0x0fbc80: 0xa143003f
0x0fbc84: 0xa143003f
0x0fbc88: 0xa143003f
0x0fbc8c: 0xa143003f
0x0fbc90: 0xa143003f
0x0fbc94: 0xa143003f
0x0fbc98: 0xa143003f
0x0fbc9c: 0xa143003f
0x0fbca0: 0xa143003f
0x0fbca4: 0xa143003f
0x0fbca8: 0xa143003f
0x0fbcac: 0xa143003f
0x0fbcb0: 0xa143003f
0x0fbcb4: 0xa143003f
0x0fbcb8: 0xa143003f
0x0fbcbc: 0xa143003f
0x0fbcc0: 0xa143003f
0x0fbcc4: 0xa143003f
0x0fbcc8: 0xa143003f
0x0fbccc: 0xa143003f
0x0fbcd0: 0xa143003f
0x0fbcd4: 0xa143003f
0x0fbcd8: 0xa143003f
0x0fbcdc: 0xa143003f
0x0fbce0: 0xa143003f
0x0fbce4: 0xa143003f
0x0fbce8: 0xa143003f
0x0fbcec: 0xa143003f
0x0fbcf0: 0xa143003f
0x0fbcf4: 0xa143003f
0x0fbcf8: 0xa143003f
0x0fbcfc: 0xa143003f
0x0fbd00: 0xa143003f
0x0fbd04: 0xa143003f
0x0fbd08: 0xa143003f
0x0fbd0c: 0xa143003f
0x0fbd10: 0xa143003f
0x0fbd14: 0xa143003f
0x0fbd18: 0xa143003f
0x0fbd1c: 0xa143003f
0x0fbd20: 0xa143003f
0x0fbd24: 0xa143003f
0x0fbd28: 0xa143003f
0x0fbd2c: 0xa143003f
0x0fbd30: 0xa143003f
0x0fbd34: 0xa143003f
0x0fbd38: 0xa143003f
0x0fbd3c: 0xa143003f
0x0fbd40: 0xa143003f
0x0fbd44: 0xa143003f
0x0fbd48: 0xa143003f
0x0fbd4c: 0xa143003f
0x0fbd50: 0xa143003f
0x0fbd54: 0xa143003f
0x0fbd58: 0xa143003f
0x0fbd5c: 0xa143003f
0x0fbd60: 0xa143003f
0x0fbd64: 0xa143003f
0x0fbd68: 0xa143003f
0x0fbd6c: 0xa143003f
0x0fbd70: 0xa143003f
0x0fbd74: 0xa143003f
0x0fbd78: 0xa143003f
0x0fbd7c: 0xa143003f
0x0fbd80: 0xa143003f
0x0fbd84: 0xa143003f
0x0fbd88: 0xa143003f
0x0fbd8c: 0xa143003f
0x0fbd90: 0xa143003f
0x0fbd94: 0xa143003f
0x0fbd98: 0xa143003f
0x0fbd9c: 0xa143003f
0x0fbda0: 0xa143003f
0x0fbda4: 0xa143003f
0x0fbda8: 0xa143003f
0x0fbdac: 0xa143003f
0x0fbdb0: 0xa143003f
0x0fbdb4: 0xa143003f
0x0fbdb8: 0xa143003f
0x0fbdbc: 0xa143003f
0x0fbdc0: 0xa143003f
0x0fbdc4: 0xa143003f
0x0fbdc8: 0xa143003f
0x0fbdcc: 0xa143003f
0x0fbdd0: 0xa143003f
0x0fbdd4: 0xa143003f
0x0fbdd8: 0xa143003f
0x0fbddc: 0xa143003f
0x0fbde0: 0xa143003f
0x0fbde4: 0xa143003f
0x0fbde8: 0xa143003f
0x0fbdec: 0xa143003f
0x0fbdf0: 0xa143003f
0x0fbdf4: 0xa143003f
0x0fbdf8: 0xa143003f
0x0fbdfc: 0xa143003f
0x0fbe00: 0xa143003f
0x0fbe04: 0xa143003f
0x0fbe08: 0xa143003f
0x0fbe0c: 0xa143003f
0x0fbe10: 0xa143003f
0x0fbe14: 0xa143003f
0x0fbe18: 0xa143003f
0x0fbe1c: 0xa143003f
0x0fbe20: 0x00000000
0x0fbe28: 0x00101010
0x0fc044: 0xa143003f
0x0fc048: 0xa143003f
0x0fc04c: 0xa143003f
0x0fc050: 0xa143003f
0x0fc054: 0xa143003f
0x0fc058: 0xa143003f
0x0fc05c: 0xa143003f
0x0fc060: 0xa143003f
0x0fc064: 0xa143003f
0x0fc068: 0xa143003f
0x0fc06c: 0xa143003f
0x0fc070: 0xa143003f
0x0fc074: 0xa143003f
0x0fc078: 0xa143003f
0x0fc07c: 0xa143003f
0x0fc080: 0xa143003f
0x0fc084: 0xa143003f
0x0fc088: 0xa143003f
0x0fc08c: 0xa143003f
0x0fc090: 0xa143003f
0x0fc094: 0xa143003f
0x0fc098: 0xa143003f
0x0fc09c: 0xa143003f
0x0fc0a0: 0xa143003f
0x0fc0a4: 0xa143003f
0x0fc0a8: 0xa143003f
0x0fc0ac: 0xa143003f
0x0fc0b0: 0xa143003f
0x0fc0b4: 0xa143003f
0x0fc0b8: 0xa143003f
0x0fc0bc: 0xa143003f
0x0fc0c0: 0xa143003f
0x0fc0c4: 0xa143003f
0x0fc0c8: 0xa143003f
0x0fc0cc: 0xa143003f
0x0fc0d0: 0xa143003f
0x0fc0d4: 0xa143003f
